gage,name,gage,sgr_dk_sav,glc_pc_s06,glc_pc_s07,nli_ix_sav,glc_pc_s04,glc_pc_s05,glc_pc_s02,glc_pc_s03,glc_pc_s01,pet_mm_syr,glc_pc_s08,glc_pc_s09,swc_pc_s09,ele_mt_smx,tbi_cl_smj,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,crp_pc_sse,glc_pc_s22,glc_pc_s20,glc_pc_s21,wet_pc_sg1,wet_pc_sg2,pac_pc_sse,swc_pc_s10,swc_pc_s11,swc_pc_s12,clz_cl_smj,gwt_cm_sav,glc_pc_s17,glc_pc_s18,hft_ix_s93,glc_pc_s15,ire_pc_sse,glc_pc_s16,glc_pc_s13,prm_pc_sse,glc_pc_s14,glc_pc_s11,glc_pc_s12,glc_pc_s10,kar_pc_sse,slp_dg_sav,glc_pc_s19,tmp_dc_s07,tmp_dc_s08,tmp_dc_s05,tmp_dc_s06,tmp_dc_s09,for_pc_sse,aet_mm_s06,aet_mm_s05,aet_mm_s08,aet_mm_s07,aet_mm_s09,tmp_dc_s10,tmp_dc_s11,aet_mm_s02,aet_mm_s01,tmp_dc_s12,aet_mm_s04,aet_mm_s03,lit_cl_smj,tmp_dc_s03,tmp_dc_s04,tmp_dc_s01,tmp_dc_s02,cls_cl_smj,pre_mm_syr,pnv_pc_s01,pnv_pc_s04,pnv_pc_s05,pnv_pc_s02,rdd_mk_sav,ele_mt_smn,pnv_pc_s03,pnv_pc_s08,pnv_pc_s09,pnv_pc_s06,pnv_pc_s07,wet_cl_smj,snw_pc_syr,pnv_pc_s11,pnv_pc_s12,pnv_pc_s10,pnv_pc_s15,pnv_pc_s13,pnv_pc_s14,cmi_ix_syr,pet_mm_s11,pet_mm_s12,pet_mm_s10,tmp_dc_smn,wet_pc_s08,wet_pc_s09,slt_pc_sav,wet_pc_s02,wet_pc_s03,wet_pc_s01,hdi_ix_sav,wet_pc_s06,wet_pc_s07,wet_pc_s04,wet_pc_s05,fec_cl_smj,glc_cl_smj,swc_pc_syr,hft_ix_s09,soc_th_sav,gdp_ud_sav,gdp_ud_ssu,tmp_dc_smx,cly_pc_sav,pet_mm_s02,pet_mm_s03,pet_mm_s01,snw_pc_smx,ppd_pk_sav,pet_mm_s08,aet_mm_s11,pet_mm_s09,aet_mm_s10,pet_mm_s06,pet_mm_s07,aet_mm_s12,pet_mm_s04,pet_mm_s05,inu_pc_slt,ero_kh_sav,aet_mm_syr,cmi_ix_s10,cmi_ix_s11,cmi_ix_s12,ari_ix_sav,tmp_dc_syr,tec_cl_smj,fmh_cl_smj,inu_pc_smn,pnv_cl_smj,pre_mm_s08,pre_mm_s09,run_mm_syr,pre_mm_s06,pre_mm_s07,pre_mm_s04,pre_mm_s05,snd_pc_sav,pre_mm_s02,pre_mm_s03,ele_mt_sav,pre_mm_s01,urb_pc_sse,lka_pc_sse,pre_mm_s10,snw_pc_s01,snw_pc_s02,snw_pc_s03,snw_pc_s04,snw_pc_s05,snw_pc_s06,gla_pc_sse,snw_pc_s07,snw_pc_s08,snw_pc_s09,inu_pc_smx,pre_mm_s11,pre_mm_s12,cmi_ix_s07,cmi_ix_s08,cmi_ix_s05,cmi_ix_s06,cmi_ix_s09,snw_pc_s10,snw_pc_s11,snw_pc_s12,cmi_ix_s03,cmi_ix_s04,cmi_ix_s01,cmi_ix_s02,pst_pc_sse,dis_m3_pmn,dis_m3_pmx,dis_m3_pyr,lkv_mc_usu,rev_mc_usu,ria_ha_usu,riv_tc_usu,pop_ct_usu,dor_pc_pva,area,area_fraction_used_for_aggregation
09363500,"Animas River Near Cedar Hill, NM",09363500,356.556491,0.0,0,574.1170445,88.44024155,0,0,0,0,936.8868292,0,0.225219701,49.53288035,3564.523375,5,76.80953616,80.93004598,82.35429917,80.19882905,71.55582368,58.16962451,48.96226826,47.81212888,5.363631223,0.144763411,0.0,0,0.969890546,0.685866471,14.43937755,53.50555856,60.58570346,68.94815168,6,666.3900719,0,0,45.36907501,0.0,2.249364021,2.973649322,7.719763532,4.681292442,0.157609265,0.169520586,0.182484147,0,19.63918471,153.2567197,0,140.737015,129.8413517,60.76306372,108.8907198,93.92366969,88.44024155,76.91937906,74.33516064,61.79306549,72.68363951,44.95826953,46.09309314,-18.79009898,19.66139696,14.17885056,-64.40567962,54.64461814,35.15350369,3,-35.18118653,10.55497321,-75.70575662,-61.8668217,37,687.5892104,0,35.94382302,40.04203447,0,131.1506136,2264.507587,0,0.791096066,0,13.66598091,4.800021768,13,35.6917885,0.723569838,2.459207933,1.595021626,0,0.0,0,-21.56480435,31.17242812,19.74903487,63.51312469,-75.94025417,0,0.0,34.38970055,0.0,0.0,0.232597793,950.7849294,0,0,0,0,130,4,65.03028537,57.27201276,56.24900873,55439.81072,138263701.2,140.737015,12.45017799,26.65764641,46.29497649,20.13290582,91.31538165,13.23531047,137.5498593,17.17318935,97.7997361,31.33011467,146.6967892,160.2028095,12.22087671,73.83803325,113.2879734,0.896395221,4399.318007,515.3522195,-0.888456843,37.06366816,63.49058762,81.45127258,27.92614825,353,4,0.665923565,4,78.25449294,61.72367427,110.6188616,29.45842051,71.97233707,46.56923374,39.3428257,53.17713158,53.22685373,66.160583,2849.271223,57.11443398,0.70447577,2.032087793,62.62773371,90.7619112,80.50455232,65.12204441,44.49052656,18.5390493,2.19586675,0.0,0.71823145,0.636895939,3.397249601,0.665923565,57.02703969,64.35939798,-51.65228648,-39.18199467,-61.35838197,-77.62659643,-31.88172972,15.00928568,39.02801246,68.9448736,20.10353503,-28.87788419,59.65926678,38.8336337,19.72046119,0.0,45.904,9.567,38,37,180.715,1073.556,1.232,122,2808.000593,0.994037668
09364010,"Animas River Below Aztec, NM",09364010,320.324305,0.0,0,653.5661528,80.52602784,0,0,0,0,985.8239271,0,0.19044872,44.67503456,3348.254001,5,70.31081425,74.20630516,75.47473904,73.21437531,64.84921625,52.38977589,43.94576405,42.97319643,5.168020831,0.205046424,0.0,0,0.820139519,0.57996865,12.5023344,48.40825354,54.98736466,62.66966213,6,687.2512373,0,0,51.19749341,0.0,2.455863514,2.546327311,7.470938318,3.958562009,0.133276453,0.14334882,8.793734885,0,16.60715101,137.4118227,0,153.2499703,142.0294109,71.92309564,121.0039866,104.8562353,80.52602784,70.76861329,69.35635142,56.92700574,66.5748676,41.61520215,55.22705023,-10.49579052,18.8675689,13.41991049,-57.68502941,51.8767473,33.81594751,3,-23.87787245,21.71400603,-69.03457383,-52.20211112,37,633.2272607,0,30.5637489,33.94734645,0,140.776667,2184.395608,0,0.668961162,0,11.55613188,4.058961077,13,31.36704761,2.249125338,9.461551098,7.513782218,0,0.0,0,-29.4799472,32.83409817,20.80341247,66.51935987,-69.23286802,0,0.0,33.76703764,0.0,0.0,0.196684133,943.235481,0,0,0,0,130,4,59.046862,62.70460437,50.49234956,54005.57841,136930651.0,153.2499703,13.08549025,28.61492699,50.21855695,21.15555952,84.43966701,14.54615489,143.533558,16.03358569,102.2680899,29.15270009,153.8357703,167.0365223,11.45544835,79.18413871,119.8859657,0.774513086,3842.518446,480.0550149,-9.094542491,25.83584085,54.13038494,73.07047992,38.09946839,353,4,0.563092953,4,72.89160582,57.09549673,98.68998624,26.85976876,66.306648,42.74132035,36.21264095,53.22695667,48.53546826,60.37422998,2704.704022,52.51065609,0.816067494,1.720385368,58.78735045,83.97165208,72.87401542,55.29056905,37.6216228,15.67684654,1.856853593,0.0,0.607338989,0.538567521,2.872751716,0.563092953,52.36958351,58.70215845,-56.41951341,-44.71009423,-65.43657019,-80.09733789,-38.56138967,12.69202363,33.06860345,60.17939638,7.826857987,-36.72255431,50.40193806,26.36554331,23.97489591,0.0,45.904,9.567,38,37,180.715,1073.556,1.232,122,3320.614702,0.994053756
09364500,"Animas River At Farmington, NM",09364500,308.2952761,0.0,0,780.588364,77.49129673,0,0,0,0,1001.210762,0,0.181493396,43.20518291,3281.532252,5,68.25651561,72.01577215,73.22454705,70.93931153,62.72255553,50.60409615,42.41614618,41.52646924,5.254059523,0.26225037,0.0,0,0.781565658,0.552690751,11.92435619,46.8568949,53.26767039,60.72973288,6,685.0024192,0,0,58.90126232,0.0,2.686850039,2.426559098,7.64178476,3.772491075,0.127009496,0.136608239,11.74172422,0,15.82603995,132.1926446,0,157.2705051,145.9291168,75.57286058,124.9420533,108.4250073,77.49129673,68.70258346,67.59184499,55.35115533,64.60217207,40.51442451,58.13969761,-7.878386311,18.50736593,13.12783201,-55.61320633,50.78332691,33.23286383,3,-20.31180053,25.24235153,-66.85216375,-49.09103223,37,615.4907026,0,29.12615511,32.35008373,0,194.3118052,2157.992366,0,0.637505115,0,11.01304645,3.868099667,13,30.05270498,2.143374725,13.64122328,7.239190296,0,0.0,0,-31.87315739,33.35921655,21.09481135,67.47264687,-67.04113698,0,0.0,33.68399734,0.0,0.0,0.187433015,940.684502,0,0,0,0,130,4,57.18323949,70.43892919,48.90729919,53522.59325,202867824.7,157.2705051,13.30674562,29.23450809,51.50533435,21.51459276,81.59417042,23.71579232,145.3326593,15.65574653,103.6935897,28.41279206,156.0340493,169.0941497,11.16170208,80.93293057,122.0151022,0.738117728,3680.864297,467.7887379,-11.64703595,21.97199907,50.46788759,70.55739024,41.33743068,353,4,0.536630619,4,71.09214669,55.56863758,95.40518992,26.02971111,64.52486325,41.55051013,35.18774114,53.08500442,46.98796703,58.467966,2659.557506,50.96428623,1.599828121,1.825206425,57.53739671,81.14816605,69.86464001,52.69021761,35.85244432,14.9397313,1.769540217,0.0,0.578781308,0.513238444,2.737684267,0.536630619,50.79271743,56.93892492,-57.84775259,-46.39695031,-66.66599679,-80.79815728,-40.58445378,12.09520684,31.51349285,57.51982216,3.990870275,-38.98299066,46.50376107,22.2045383,26.22662323,0.0,45.904,9.567,38,37,180.715,1073.556,1.232,122,3486.796973,0.993388042
09361000,"Hermosa Creek Near Hermosa, CO",09361000,387.03892,0.0,0,113.7914624,98.5752537,0,0,0,0,909.8202376,0,0.0,52.19804889,3589.874432,5,83.54860408,89.52664728,92.1708174,90.1590016,79.86964304,64.203831,52.87781471,50.88482648,0.675466541,0.002909455,0.0,0,0.00868428,0.0,0.110182298,55.89359974,62.89862513,73.26044699,7,593.5853018,0,0,25.61691674,0.0,0.319962425,0.722110837,0.688974771,0.372903103,0.009374306,0.0,0.001835909,0,5.765150478,171.7423604,0,131.2249509,121.212628,54.22975515,100.898401,86.59122997,98.5752537,86.78863292,84.67434417,67.78777757,81.14620998,49.07541212,40.98899317,-23.02737033,22.62420922,16.32958657,-66.96374277,61.93609997,39.92154183,3,-42.14875889,3.859560425,-76.95118913,-67.05419542,37,718.4569472,0,32.12245296,67.74089641,0,7.567918344,2334.424867,0,0.008720567,0,0.042184376,0.0796816,13,37.59944169,0.0,0.0,0.001376932,0,0.0,0,-19.60605307,30.58496716,19.62105875,61.87560861,-76.95139207,0,0.0,35.00503508,0.0,0.0,0.00868428,951.0,0,0,0,0,130,4,70.55495393,32.24739543,72.68419211,55481.0,23317265.02,131.2249509,10.972636,25.896682,43.84455321,20.26973288,93.08473003,3.303108305,134.0807175,18.67693125,95.11889465,33.71578964,142.361126,156.3587759,13.67782663,70.12295552,109.390662,0.331288836,1725.674427,576.3594759,3.000378591,46.57116246,69.48952036,80.42491045,21.95496138,353,4,0.329746874,5,81.81873377,65.46961593,123.0025896,31.44068221,77.1767755,48.47816462,41.75179184,54.02087419,55.50975921,67.55654229,2927.702159,59.1660531,0.011637822,0.071387947,64.10777073,92.39477311,87.86782764,75.78272442,44.21836507,9.367566828,1.692377399,0.0,0.998086295,0.99673407,2.396871194,0.329746874,58.82639591,66.52174231,-49.79611757,-38.08878948,-60.78636515,-77.54091033,-29.6827971,12.56309146,44.75080022,78.9119078,32.10235429,-28.86020664,65.17442939,51.30708986,3.878698695,0.429,54.579,12.042,38,37,259.857,1564.407,3.791,118,439.9823385,1.0
09333500,"Dirty Devil R Ab Poison Sp Wsh Nr Hanksville, UT",09333500,214.8435151,0.0,0,34.02021342,20.26900859,0,0,0,0,1146.903461,0,0.0,17.53867673,2652.25695,13,29.22724627,31.03183584,31.79266025,30.24149052,26.30113479,20.99992639,17.07700198,16.61639827,1.762210994,0.0,0.0,0,0.374187288,0.269982703,10.00846328,18.95055996,20.9985419,23.57208411,9,1030.233211,0,0,30.27268424,0.0,0.905895778,0.617515989,3.829270974,0.0,19.84520409,14.73410003,40.69818214,0,9.056881908,71.12720513,0,211.0922155,198.2232994,120.8450756,174.8686012,151.7878014,20.26900859,32.3761242,32.93390976,26.01286476,30.16970961,19.36746112,91.49488633,18.24123726,9.174876078,5.943177832,-33.3429364,25.59554525,17.20654905,3,22.5518136,68.66375427,-44.88370046,-14.19617748,59,258.0302725,0,12.80704636,1.177042452,0,46.0876779,1674.431039,0,0.0,0,0.0,0.0,13,11.38137606,7.028004576,75.57575032,3.430102709,0,0.0,0,-75.22567885,36.30600043,22.63146749,74.30710656,-44.88370046,0,0.0,32.73880834,0.0,0.0,0.104204585,925.0,0,0,0,0,130,12,23.70577031,32.57232041,18.55271146,42655.0,2136002.07,211.0922155,15.99072995,33.9651601,62.44894707,23.17245685,40.92792675,0.279804129,166.4752821,6.736194798,118.5559296,13.01007091,176.6165435,193.6064258,4.541073792,96.75951663,142.1399523,0.36586111,1854.774625,223.2777774,-65.82113006,-47.1114253,-27.37468436,24.69882903,80.41954473,429,4,0.234012351,12,35.07451549,26.95998807,17.38256414,13.74551565,28.895144,17.05643164,20.56848747,51.29588157,16.26185632,22.02798368,2029.667265,18.05066793,0.0,1.332533922,23.91275643,40.09300715,32.06315331,17.74062106,7.480174642,1.577229662,0.089132431,0.0,0.017947749,0.012743687,0.147069573,0.270471699,18.11103641,17.52382718,-84.03769899,-77.45528665,-84.02473215,-91.55034893,-75.74795245,1.674790016,8.27904802,27.00763555,-58.69908058,-79.69626864,-25.82204573,-47.85793653,61.58431503,0.586,24.85,5.442,320,19,599.645,2382.774,3.123,110,10672.25457,0.994182284
09260050,"Yampa River At Deerlodge Park, CO",09260050,145.1505809,0.0,0,182.1320583,48.2960098,0,0,0,0,1010.047204,0,0.0,24.3003336,2659.81651,13,45.37323936,49.30271789,51.53902426,51.09746557,46.4044984,38.28162379,30.26596475,25.4111754,6.27521985,0.035620113,0.0,0,1.059219735,0.957750336,8.545870661,26.53864823,31.06200044,36.77731561,8,556.3057431,0,0,34.25995898,0.0,2.054580096,0.472750794,11.72558716,0.345686406,0.207320409,1.212644157,38.10232983,0,5.745875943,62.76563234,0,172.6001192,161.2899913,85.16635693,135.3981404,112.8337246,48.2960098,58.44603861,56.4555465,38.75079316,52.46264199,25.24820391,55.44920037,-17.04065525,10.42638967,6.166782458,-70.49253378,39.70271712,22.5879999,3,-22.67272424,32.25893205,-82.24598336,-62.04794583,45,394.2448591,0,4.605147419,7.211480381,0,60.86200877,1982.205635,0,3.883298446,0,10.18603253,14.35772635,13,32.26235669,0.0,41.57004943,18.23516363,0,0.0,0,-59.66645895,27.13717061,14.94757854,63.15058125,-82.24598336,0,0.0,36.393228,0.0,0.0,0.101469399,933.4504508,0,0,0,0,130,4,38.04114923,36.9520407,28.08653021,56503.91608,16457046.38,172.6001192,16.95555372,22.46099287,45.95222463,14.82419432,94.20892694,1.857791381,159.2317764,7.88524851,106.7103267,16.22202918,162.4603287,184.9981598,4.954416786,80.8514735,127.2519151,0.636576564,1260.892035,339.3538902,-43.09152523,5.84910513,44.72424692,40.33610267,41.74165239,438,4,0.018091129,12,33.81872418,33.47520594,69.94550321,31.1274559,34.49590976,37.77408962,38.19759886,46.65622726,25.67280293,33.44604317,2235.29401,27.34239017,0.115386018,0.753031587,35.33571023,93.8258444,86.64736839,56.93991667,24.45392041,6.87574357,1.121761355,0.0,0.007911023,0.091729775,0.704537794,0.018091129,31.1313734,32.43591775,-80.75711092,-78.10189823,-69.14615672,-80.35164126,-67.8881366,6.1164906,32.20347567,77.99375046,-25.79799885,-51.32792387,33.21642109,3.410040943,65.56421364,6.352,200.696,39.823,173,135,2632.365,18044.25,37.838,107,20287.35603,0.995792723
09361500,"Animas River At Durango, CO",09361500,441.8050984,0.0,0,341.5122969,91.43173045,0,0,0,0,845.9111519,0,0.361206197,58.39551006,3892.328084,5,86.92976189,91.02164188,92.42117494,90.94465997,82.55473641,68.38508657,58.11965758,56.63471072,0.989048684,0.218539746,0.0,0,0.890531229,0.683796159,16.94431976,62.6858126,70.30442802,79.45082964,6,708.4497525,0,0,42.26452338,0.000577318,0.447329035,2.143831337,5.663695834,6.823817218,0.263793754,0.003126607,0.00395442,0,31.32604398,190.9770286,0,119.6212898,109.3765988,41.84800599,89.03965142,75.57896656,91.43173045,85.44188758,79.87377848,69.13382153,82.13515403,49.96047677,30.45554906,-33.63208211,19.75368591,14.93325454,-76.67409947,56.18189897,35.05446937,3,-55.60462439,-9.471581091,-86.61131586,-78.39077937,37,772.1008279,0,23.9831923,46.50396773,0,112.989464,2411.693971,0,0.017519024,0,21.75836537,7.610953333,13,43.50620377,0.0,0.001591603,0.000462346,0,0.0,0,-6.756171564,27.99542618,17.56713014,57.84346312,-86.98624149,0,0.0,35.69840349,0.0,0.0,0.206420174,951.0,0,0,0,0,130,4,74.87689159,49.38254235,66.71587684,55481.0,115395063.1,119.6212898,11.6219358,22.92248314,39.38291941,18.08636407,95.1137818,10.99894924,126.2474016,18.52835479,89.25878874,34.36136916,133.451039,147.5116502,12.92619191,64.23135246,101.4685383,1.282557005,5727.022268,558.4602391,12.64028624,52.08849365,73.25591322,97.64945097,10.51513912,353,4,1.01371798,5,85.92356906,68.67858117,142.553266,34.04581351,81.01268576,53.1532046,44.3308561,52.57039083,61.03621258,75.80094639,3124.281068,63.82603334,0.874556886,1.766630736,67.51462417,94.22979128,90.28508863,81.96452162,62.40286341,26.04615636,3.017053884,0.0,0.88869161,0.933641192,5.006140038,1.01371798,64.00544634,72.99113826,-42.7309121,-29.22471345,-53.36456209,-72.67044637,-19.54552792,21.28577869,53.27446081,82.72940742,41.18737083,-12.5781546,69.23563709,57.29254317,23.31028938,0.401,56.592,12.74,40,37,317.575,2132.945,24.259,94,1759.846611,1.0
09362520,"Animas River Blw Durango Pump Plant Nr Durango, CO",09362520,422.0624229,0.0,0,417.5035818,90.31881443,0,0,0,0,867.8090746,0,0.325060235,56.10480441,3853.508068,5,84.52353385,88.69338556,90.13784092,88.4939054,79.95961357,65.85383845,55.83970023,54.41981258,2.783157497,0.204112819,0.0,0,0.802695561,0.616259188,16.55864194,60.34930286,67.80780913,76.81311106,6,705.8859771,0,0,44.73132502,0.000519678,0.518043745,2.341416339,6.405367031,6.143581663,0.237459184,0.240935143,0.009105364,0,28.19642107,184.0488021,0,124.8548039,114.4234374,46.52169014,93.92177538,80.16051809,90.31881443,83.58354302,78.81571317,67.36609239,79.91070062,48.75345984,34.39461301,-29.81463385,19.85019357,14.8134373,-73.41008913,56.06275919,35.30442814,3,-50.47779678,-4.45403132,-83.66724576,-74.15659094,37,751.0829041,0,29.16883441,43.08277776,0,126.7111848,2368.730395,0,1.153342197,0,19.5849264,6.849949092,13,41.51091668,0.0,0.123395113,0.004575505,0,0.0,0,-10.6147788,28.75308282,18.13870852,59.17531612,-84.00471877,0,0.0,35.4702805,0.0,0.0,0.186152916,951.0,0,0,0,0,130,4,72.49118012,53.2949592,64.1277273,55481.0,127810267.2,124.8548039,11.8669545,23.80254821,41.07020345,18.62131101,94.41058348,12.49425337,128.954453,18.23414335,91.30756547,33.65399362,136.662378,150.5224532,12.80336845,66.49785383,104.2701817,1.195618757,5494.117426,549.480662,9.30597401,48.89995264,71.11275835,93.35214525,14.877914,353,4,0.938380265,5,84.06030553,66.96999464,133.5258134,32.85671614,78.90900961,51.44259697,43.11328797,52.56070859,59.0779129,73.33934117,3056.294961,62.13559759,0.847291011,1.676927134,66.34840357,93.61489968,88.20841843,77.8055432,57.38036769,23.6257202,2.717097715,0.0,0.879310042,0.840389583,4.590562719,0.938380265,62.28201933,70.74192467,-45.01305793,-31.78732661,-55.43934492,-73.97273247,-22.78154233,19.42499195,49.53120215,79.63469709,36.12853182,-17.01825459,67.09202764,53.19522196,22.00389992,0.401,56.592,12.74,40,37,317.575,2132.945,24.259,94,1955.041002,1.0
09349800,"Piedra River Near Arboles, CO",09349800,278.8879056,0.0,0,126.0406029,93.70782306,0,0,0,0,995.092607,0,0.0,42.54988692,3330.382278,5,69.94564321,74.45850062,76.40158872,73.63123367,64.03599318,50.5366992,41.55211231,40.75380531,1.541017049,0.0,0.0,0,0.378832164,0.178851247,28.9149635,46.47863371,53.08430484,61.2115124,7,568.3240662,0,0,15.20698467,0.0,1.536763867,0.246697156,5.937134115,1.958866179,0.104563309,0.003676821,0.000394748,0,0.0,125.8164878,0,149.1476553,138.9111384,68.74350862,115.9380512,101.8121583,93.70782306,72.08960223,72.83181211,57.29778355,66.5438983,42.72477009,51.66527784,-15.73019517,19.6248253,13.17353034,-66.53273955,56.30911121,37.03396119,3,-27.79711983,19.40299849,-80.43514694,-60.83489584,37,619.6178702,0,73.58100615,10.44305262,0,67.85246924,2138.99633,0,0.0,0,4.432759556,11.5347599,13,34.22668431,0.010028206,0.0,0.0,0,0.0,0,-34.60514757,33.41192848,20.27827917,68.20052134,-80.53258954,0,0.0,33.82375488,0.189775105,0.0,0.008675027,950.9987358,0,0,0,0,130,4,57.95712092,17.61457028,57.70051586,55480.76558,41407068.03,149.1476553,11.73766432,27.88239908,50.66947381,20.19475032,93.13661455,4.289451236,144.7649995,16.70513644,104.5228615,30.23941411,154.9567942,168.1133413,11.50581592,80.51334572,121.5783411,0.403135715,2413.235043,496.1953539,-11.56855412,30.14224589,60.65665562,66.02643646,32.97699241,353,4,0.086073986,4,75.53132925,58.46187851,113.0292623,26.99592339,63.86089537,40.43620479,34.50173435,54.4551089,45.01076586,58.33079184,2645.074807,48.65016665,0.0,2.947501191,59.76392433,92.29269092,86.86469377,67.5560838,33.11754232,9.750958486,1.487521783,0.0,0.304601808,0.538953551,1.890510518,0.086073986,51.71879076,56.5466227,-60.1444788,-46.0365555,-69.89655341,-81.61323333,-41.72000846,9.481385147,34.57301851,74.70934765,5.768999242,-45.36416643,55.62109983,29.7120371,4.422161271,5.662,139.043,39.0,27,18,984.323,6905.688,15.167,93,1695.756448,1.0
09209400,"Green River Near La Barge, WY",09209400,162.6634615,0.0,0,225.0893634,48.75308964,0,0,0,0,834.8311252,0,0.042768014,28.91827899,2955.390567,13,48.86130601,53.35804974,55.72411542,55.21616259,51.80797372,45.57780486,37.24371173,30.6241117,5.541225652,0.0,0.0,0,11.77338218,11.07598697,16.68850271,30.21260082,33.52639362,38.84589948,7,401.9648439,0,0,24.21516142,0.255976578,5.479730942,3.079458709,13.22742237,2.919004143,0.323180027,0.077080131,34.1580791,0,5.948405251,67.31145432,0,135.2523081,124.2250306,48.74651131,97.45010315,75.16229043,48.75308964,57.86132944,50.72807405,41.04751974,56.72304616,24.75357403,21.64365886,-54.09073976,7.175731704,3.99829521,-104.6155007,31.60121171,16.68072091,1,-63.91000359,-8.098390289,-112.4660761,-97.35594026,37,362.6200535,0,4.882003821,0.0,0,40.00233596,2203.857474,0,0.0,0,41.89368892,3.823077736,11,41.31193091,12.05193174,28.92221171,6.660762128,0,1.769679012,0,-54.01726299,19.1067098,9.270647385,50.84856729,-112.6019272,0,0.0,32.44788866,0.0,0.0,0.662002165,891.0,0,0,0,0,130,4,42.57859258,26.05747767,28.77584365,58978.0,9959915.814,135.2523081,14.30774441,14.93447889,32.91189853,9.313953564,99.79748204,1.082460895,142.0710965,5.648807762,89.80927605,14.35211307,135.7566472,164.398339,3.075250098,61.83429516,104.4834165,2.940755627,1851.030518,313.6331791,-50.36584573,19.01468082,58.63882698,46.09646136,5.200466788,438,4,0.39035103,6,30.91247295,33.79037823,209.5518791,37.14180168,30.33736211,29.14480513,41.02241631,53.1507236,23.96781389,26.68025787,2482.032922,30.27084157,0.0,7.321008089,23.89432155,99.40040129,98.14164914,81.10118146,41.55241154,18.40215401,4.844593125,0.124860329,0.230464412,0.182553253,0.692184015,0.39035103,27.46557338,27.96874124,-80.83717014,-77.33754005,-58.62703766,-71.39385561,-60.70611514,12.75265717,48.68512384,89.16681064,-18.57146011,-48.54468166,60.42299753,23.09132838,44.50852961,23.662,114.7,53.942,484,156,1686.098,9807.488,10.755,92,9858.966037,0.994718529
09132500,"North Fork Gunnison River Near Somerset, CO",09132500,382.6764305,0.003050033,0,61.30244864,96.39504833,0,0,0,0,916.0310624,0,0.0,33.89198081,3650.083143,5,56.85456598,61.96133427,64.99962926,64.27457523,57.99480764,47.44775675,38.52758809,34.65319715,3.912711465,0.0,0.0,0,2.443410353,2.442403004,30.42967091,35.88675094,40.35198023,46.77016749,7,481.2835513,0,0,14.46734897,0.0,0.013186902,1.451106398,1.635065849,2.132432429,0.304120023,0.000769084,0.0,0,0.031206738,139.9405156,0,143.4004934,132.8476834,60.90341749,110.2410994,94.17986756,96.39809836,64.58079817,61.32498167,46.68571824,59.50160349,32.32811894,42.10934426,-28.29386237,12.51315394,7.82689767,-81.78422007,43.55127887,25.79550634,3,-45.04253879,5.959874752,-96.98932537,-80.18237037,37,463.9644587,0,48.11649591,5.083976738,0,82.47099553,2084.450393,0,7.326309142,0,30.32351976,8.978342989,13,42.22731317,0.0,0.0,0.005608948,0,0.0,0,-47.12987013,27.65686864,15.39124103,61.28807701,-96.98932537,0,0.0,37.01999368,0.000743652,0.0,0.000263698,951.0,0,0,0,0,130,4,48.69245062,15.56228903,49.86288278,55481.0,1266302.379,143.4004934,12.91248636,21.77151775,42.40745154,14.83137949,99.58098481,0.116341904,140.8961739,10.21756082,98.24411691,20.8785014,146.5168236,163.9440866,6.646225697,71.10294193,112.0468067,0.073343625,2761.140483,392.2730201,-38.16276049,17.35395928,58.64481654,53.02394697,21.54220078,353,4,0.0,4,48.24157311,41.96282994,175.3414876,27.91439222,46.11962598,36.92304191,35.11871498,50.0891615,32.44720614,43.70641087,2719.936005,38.00603729,0.0,1.293702349,36.63672736,98.58015855,98.44327157,87.34514128,52.09752249,15.99863677,2.653639548,0.0,0.182362231,0.677091184,2.690419348,0.0,36.07438623,41.01363717,-70.84496696,-64.67712865,-67.32539495,-80.55761927,-55.66960391,12.21021655,45.87920695,90.32311989,-0.656460944,-44.92199482,57.15181497,25.09794088,19.32636168,1.82,30.064,8.811,26,20,217.634,848.058,0.176,80,1359.759931,1.0
