shortID,siteID,basin,state,siteName,siteUse,destinationCode,destinationFlag,dataSource,usbrID,usgsID,cdssID,wyseoID,utdwrID,nmoseID,historicalRecord,decLat,decLong,dest_decLat,dest_decLong,notes,startDate,endDate,no_fill_years
590,div_0590_irrigation,cms,co,cms_co_simineo_ditch,irrigation,101,,CDSS,,,5900671,,,,,38.753843,-107.052866,,,,,,
591,div_0591_irrigation,cms,co,cms_co_slide_ditch,irrigation,100,,CDSS,,,5900672,,,,,38.786079,-106.871169,,,,,,
592,div_0592_irrigation,cms,co,cms_co_sloss_ditch,irrigation,93,,CDSS,,,3800994,,,,,39.311114,-107.114406,,,,,,
593,div_0593_irrigation,cms,co,cms_co_slough_d_and_banning_lat,irrigation,93,,CDSS,,,3800996,,,,,39.400525,-107.159049,,,,,,
594,div_0594_irrigation,cms,co,cms_co_slough_ditch,irrigation,102,,CDSS,,,2800685,,,,,38.438353,-106.576321,,,,,,
595,div_0595_irrigation,cms,co,cms_co_smith_and_mcknight_ditch,irrigation,107,,CDSS,,,4001197,,,,,38.796039,-107.710276,,,,,,
596,div_0596_irrigation,cms,co,cms_co_smith_ditch,irrigation,122,,CDSS,,,3600801,,,,,39.879022,-106.389376,,,,,,
597,div_0597_irrigation,cms,co,cms_co_smith_ford_no_2_ditch,irrigation,129,,CDSS,,,2800686,,,,,38.229757,-106.747241,,,,,,
598,div_0598_intrabasin,cms,co,cms_co_smith_fork_feeder_canal,intrabasin,1838,,CDSS,,,4000605,,,,,38.714341,-107.559611,38.690994,-107.593724,feeds Crawford Reservoir,,,
599,div_0599_irrigation,cms,co,cms_co_smith_irrigating_ditch,irrigation,111,,CDSS,,,4200545,,,,,38.931261,-108.353436,,,,,,
600,div_0600_irrigation,cms,co,cms_co_sneva_ditch,irrigation,109,,CDSS,,,6800738,,,,,38.140442,-107.638392,,,,,,
601,div_0601_irrigation,cms,co,cms_co_snowmass_divide_ditch,irrigation,93,,CDSS,,,3801012,,,,,39.271575,-106.958112,,,,,,
602,div_0602_irrigation,cms,co,cms_co_sooner_ditch,irrigation,106;107,,CDSS,,,4000692,,,,,38.979906,-107.863887,,,,,,
603,div_0603_irrigation,cms,co,cms_co_sophronia_day_ditch,irrigation,122,,CDSS,,,5100893,,,,,40.061137,-106.245251,,,,,,
604,div_0604_irrigation,cms,co,cms_co_sorrenson_irrigating_d,irrigation,102,,CDSS,,,2800690,,,,,38.538462,-106.653918,,,,,,
605,div_0605_irrigation,cms,co,cms_co_south_canal,irrigation,110;111,,CDSS,,,4100578,,,,,38.524159,-107.649909,,,"Using South Canal records as proxy for all water diverted via Gunnison Tunnel as records are more complete. South Canal is gauged downstream of Gunnison Tunnel outlet so flows could be impacted by loss or gain during transit through tunnel. West Canal and AB Lateral (other major canals in Uncompahgre area) head on the South Canal, so these sites are not included since we are assuming that water delivered to these canals is reflected in South Canal records.",,,
606,div_0606_irrigation,cms,co,cms_co_south_derby_ditch,irrigation,127,,CDSS,,,5300800,,,,,39.898974,-107.062085,,,,,,
607,div_0607_irrigation,cms,co,cms_co_south_kreuger_ditch,irrigation,102,,CDSS,,,2800691,,,,,38.431926,-106.760009,,,,,,
608,div_0608_irrigation,cms,co,cms_co_south_midway_ditch,irrigation,114,,CDSS,,,6100517,,,,,38.352913,-108.948451,,,,,,
609,div_0609_irrigation,cms,co,cms_co_south_side_ditch,irrigation,102,,CDSS,,,2800692,,,,,38.537239,-106.865942,,,,,,
610,div_0610_irrigation,cms,co,cms_co_southard_and_cavanaugh_d,irrigation,93,,CDSS,,,3801018,,,,,39.405616,-107.228306,,,,,,
611,div_0611_irrigation,cms,co,cms_co_southside_canal,irrigation,131,,CDSS,,,7200879,,,,,39.224161,-107.812676,,,,,,
612,div_0612_irrigation,cms,co,cms_co_spring_branch_ditch,irrigation,105,,CDSS,,,6200756,,,,,38.306658,-107.228919,,,,,,
613,div_0613_irrigation,cms,co,cms_co_spring_cr_irg_ditch,irrigation,99,,CDSS,,,5900679,,,,,38.72944,-106.771566,,,,,,
614,div_0614_irrigation,cms,co,cms_co_squirrel_creek_no1_ditch,irrigation,101,,CDSS,,,5900680,,,,,38.727736,-107.030873,,,,,,
615,div_0615_irrigation,cms,co,cms_co_stark_volkman_ditch,irrigation,110,,CDSS,,,4100566,,,,,38.39874,-107.826023,,,,,,
616,div_0616_irrigation,cms,co,cms_co_stell_buttes_enlg_ditch,irrigation,107,,CDSS,,,4000820,,,,,38.818736,-107.965872,,,,,,
617,div_0617_irrigation,cms,co,cms_co_stephenson_ditch,irrigation,102,,CDSS,,,2800693,,,,,38.443318,-106.600949,,,,,,
618,div_0618_irrigation,cms,co,cms_co_stewart_ditch,irrigation,107,,CDSS,,,4001206,,,,,38.914343,-107.544158,,,,,,
619,div_0619_irrigation,cms,co,cms_co_stitzer_ditch,irrigation,102,,CDSS,,,2800694,,,,,38.460606,-106.642946,,,,,,
620,div_0620_irrigation,cms,co,cms_co_strand_ditch_no_1,irrigation,100,,CDSS,,,5900684,,,,,38.885581,-106.899728,,,,,,
621,div_0621_irrigation,cms,co,cms_co_stratton_and_co_ditch,irrigation,127,,CDSS,,,3700823,,,,,39.559057,-106.951113,,,,,,
622,div_0622_irrigation,cms,co,cms_co_streber_ditch,irrigation,130,,CDSS,,,4001207,,,,,39.059231,-107.343669,,,,,,
623,div_0623_irrigation,cms,co,cms_co_summit_ditch,irrigation,137,,CDSS,,,7100609,,,,,37.445753,-108.321441,,,water for irrigation stored in Summit Reservoir,,,
624,div_0624_irrigation,cms,co,cms_co_sunrise_ditch_happy_cyn,irrigation,110,,CDSS,,,4100568,,,,,38.492629,-107.905213,,,,,,
625,div_0625_irrigation,cms,co,cms_co_surface_creek_ditch_ward,irrigation,107,,CDSS,,,4000661,,,,,38.982462,-107.971635,,,,,,
626,div_0626_irrigation,cms,co,cms_co_sutton_no_1_ditch,irrigation,75,,CDSS,,,3600832,,,,,39.856758,-106.366003,,,,,,
627,div_0627_irrigation,cms,co,cms_co_sutton_no_3_amended_d,irrigation,102,,CDSS,,,2800697,,,,,38.524931,-106.694954,,,,,,
628,div_0628_irrigation,cms,co,cms_co_sweet_jessup_canal,irrigation,93,,CDSS,,,3801038,,,,,39.272704,-107.225212,,,,,,
629,div_0629_irrigation,cms,co,cms_co_sykes_and_alvord_ditch,irrigation,98,,CDSS,,,4500788,,,,,39.473861,-107.424542,,,,,,
630,div_0630_irrigation,cms,co,cms_co_sylvan_ditch,irrigation,122,,CDSS,,,5100924,,,,,39.966989,-106.074158,,,,,,
631,div_0631_irrigation,cms,co,cms_co_tallmadge_and_gibson_d,irrigation,98,,CDSS,,,4500790,,,,,39.464838,-107.612273,,,,,,
632,div_0632_irrigation,cms,co,cms_co_tarbell_&_alexander_d,irrigation,129,,CDSS,,,2800703,,,,,38.152418,-106.761189,,,,,,
633,div_0633_irrigation,cms,co,cms_co_tarkington_ditch,irrigation,102,,CDSS,,,2800704,,,,,38.571034,-106.610908,,,,,,
634,div_0634_irrigation,cms,co,cms_co_taughenbaugh_ditch,irrigation,98,,CDSS,,,4500793,,,,,39.487075,-107.831373,,,,,,
635,div_0635_irrigation,cms,co,cms_co_teachout_ditch,irrigation,101,,CDSS,,,5900691,,,,,38.685777,-106.990897,,,,,,
636,div_0636_irrigation,cms,co,cms_co_teachout_fairchild_ditch,irrigation,101,,CDSS,,,5900692,,,,,38.671431,-106.981397,,,,,,
637,div_0637_irrigation,cms,co,cms_co_tems_ditch,irrigation,131,,CDSS,,,7200911,,,,,39.210731,-107.980893,,,,,,
638,div_0638_irrigation,cms,co,cms_co_terrell_and_ford_ditch,irrigation,126,,CDSS,,,3700830,,,,,39.635468,-106.535649,,,,,,
639,div_0639_irrigation,cms,co,cms_co_thompkins_ditch,irrigation,98,,CDSS,,,3900672,,,,,39.597062,-107.571018,,,,,,
640,div_0640_irrigation,cms,co,cms_co_thompson_pump_no_1,irrigation,122,,CDSS,,,5101148,,,,,40.043734,-106.375589,,,,,,
641,div_0641_irrigation,cms,co,cms_co_thompson_pump_no_2,irrigation,122,,CDSS,,,5101149,,,,,40.045169,-106.357847,,,,,,
642,div_0642_irrigation,cms,co,cms_co_tom_ennis_ditch,irrigation,122,,CDSS,,,5000653,,,,,40.134813,-106.288264,,,,,,
643,div_0643_irrigation,cms,co,cms_co_tornay_highline_ditch,irrigation,102,,CDSS,,,2800707,,,,,38.521974,-106.668991,,,,,,
644,div_0644_irrigation,cms,co,cms_co_trail_creek_ditch,irrigation,82,,CDSS,,,5100934,,,,,40.184574,-105.978841,,,,,,
645,div_0645_intrabasin,cms,co,cms_co_transfer_ditch,intrabasin,1730,,CDSS,,,4000821,,,,,38.841459,-107.902376,38.834149,-107.933886,diverted water stored in offstream reservoir (Fruit Growers Reservoir) prior to application to irrigated lands,,,
646,div_0646_irrigation,cms,co,cms_co_trenchard_ditch,irrigation,109,,CDSS,,,6800763,,,,,38.100263,-107.815734,,,,,,
647,div_0647_irrigation,cms,co,cms_co_troublesome_ditch,irrigation,122,,CDSS,,,5000654,,,,,40.194342,-106.307858,,,,,,
648,div_0648_irrigation,cms,co,cms_co_turkey_creek_ditch,irrigation,137;139,,CDSS,,,7100618,,,,,37.51767,-108.156292,,,some irrigation water appears to be stored in Summit Reservoir prior to application to fields,,,
649,div_0649_irrigation,cms,co,cms_co_turner_ditch,irrigation,107,,CDSS,,,4001056,,,,,38.871137,-107.511556,,,,,,
650,div_0650_irrigation,cms,co,cms_co_twin_spruce_ditch,irrigation,130,,CDSS,,,4001212,,,,,39.106499,-107.553958,,,,,,
651,div_0651_irrigation,cms,co,cms_co_ty_watson_ditch,irrigation,102,,CDSS,,,2801151,,,,,38.382714,-106.548116,,,,,,
652,div_0652_irrigation,cms,co,cms_co_tyler_ditch,irrigation,122,,CDSS,,,5000656,,,,,40.208241,-106.429906,,,,,,
653,div_0653_irrigation,cms,co,cms_co_union_ditch,irrigation,93,,CDSS,,,3801062,,,,,39.399774,-107.154846,,,,,,
654,div_0654_irrigation,cms,co,cms_co_upper_cebolla_ditch,irrigation,105,,CDSS,,,6200779,,,,,38.051944,-107.088635,,,,,,
655,div_0655_irrigation,cms,co,cms_co_upper_frost_ditch,irrigation,126,,CDSS,,,3700843,,,,,39.577967,-106.764104,,,,,,
656,div_0656_irrigation,cms,co,cms_co_upper_hight_ditch,irrigation,131,,CDSS,,,7201233,,,,,39.267747,-107.902811,,,,,,
657,div_0657_irrigation,cms,co,cms_co_upper_roan_creek_ditch,irrigation,98,,CDSS,,,7000596,,,,,39.526924,-108.463067,,,,,,
658,div_0658_irrigation,cms,co,cms_co_upper_swan_ditch,irrigation,102,,CDSS,,,2800708,,,,,38.520096,-106.41622,,,,,,
659,div_0659_irrigation,cms,co,cms_co_upper_uncompahgre_ditch,irrigation,109;110,,CDSS,,,6800765,,,,,38.290713,-107.765557,,,,,,
660,div_0660_irrigation,cms,co,cms_co_ute_bill_no_2_ditch,irrigation,122,,CDSS,,,5100939,,,,,40.086533,-106.071577,,,,,,
661,div_0661_municipal,cms,co,cms_co_ute_pipeline_hgt_no_1,municipal,N/A,,CDSS,,,7201487,,,,,39.196986,-108.049324,,,Years where CDSS comments indicate water was not taken were not backfilled with averages,,,1988;1989;1990;1991;1992;1993;1994;1995
662,div_0662_municipal,cms,co,cms_co_ute_pipeline_hgt_no_2,municipal,N/A,,CDSS,,,7200920,,,,,39.193594,-108.064609,,,,,,
663,div_0663_irrigation,cms,co,cms_co_vader_rausis_ditch,irrigation,102,,CDSS,,,2800709,,,,,38.514921,-106.765847,,,,,,
664,div_0664_intrabasin,cms,co,cms_co_vail_irrigation_system_headgate_no_1,intrabasin,996,,CDSS,,,5101231,,,,,40.047324,-105.788803,40.057028,-105.802748,"conveys water to strawberry creek, a second headgate (vail irrigation #2) is located slightly downstream on strawberry creek",,,1987
665,div_0665_irrigation,cms,co,cms_co_vail_irrigation_system_headgate_no_2,irrigation,82,,CDSS,,,5100941,,,,,40.074485,-105.857583,,,,,,
666,div_0666_irrigation,cms,co,cms_co_van_bibber_ditch,irrigation,102,,CDSS,,,2800710,,,,,38.43095,-106.549662,,,,,,
667,div_0667_irrigation,cms,co,cms_co_van_cleve_fisher_fdr_d,irrigation,93,,CDSS,,,3801481,,,,,39.502397,-107.160385,,,,,,
668,div_0668_irrigation,cms,co,cms_co_vandeford_ditch,irrigation,107,,CDSS,,,4001213,,,,,38.812299,-107.69598,,,,,,
669,div_0669_irrigation,cms,co,cms_co_veo_ditch,irrigation,105,,CDSS,,,6200783,,,,,38.349923,-107.561987,,,,,,
670,div_0670_irrigation,cms,co,cms_co_verzuh_ditch,irrigation,100,,CDSS,,,5900699,,,,,38.861929,-106.913516,,,,,,
671,div_0671_irrigation,cms,co,cms_co_verzuh_young_bifano_d,irrigation,100,,CDSS,,,5900700,,,,,38.895894,-106.9094,,,,,,
672,div_0672_irrigation,cms,co,cms_co_vidal_bros_no_1_ditch,irrigation,101,,CDSS,,,5900701,,,,,38.589504,-106.931336,,,,,,
673,div_0673_interbasin,cms,co,cms_co_vidler_tunnel_west_portal,interbasin,N/A,-1,CDSS,,,3604626,,,,,39.622948,-105.79142,,,,,,
674,div_0674_irrigation,cms,co,cms_co_virginia_ditch,irrigation,107,,CDSS,,,4000616,,,,,38.684162,-107.457849,,,,,,
675,div_0675_irrigation,cms,co,cms_co_von_hagen_dallas_ditch,irrigation,109,,CDSS,,,6800770,,,,,38.109454,-107.838906,,,,,,
676,div_0676_irrigation,cms,co,cms_co_w_l_perry_no_6_ditch,irrigation,129,,CDSS,,,2800928,,,,,38.183041,-106.751445,,,,,,
677,div_0677_irrigation,cms,co,cms_co_waco_ditch,irrigation,93,,CDSS,,,3801073,,,,,39.273976,-106.873523,,,,,,
678,div_0678_irrigation,cms,co,cms_co_walden_hollow_ditch,irrigation,82,,CDSS,,,5100948,,,,,40.084566,-105.816539,,,,,,
679,div_0679_irrigation,cms,co,cms_co_walker_wonder_ditch,irrigation,93,,CDSS,,,3801078,,,,,39.273268,-106.958148,,,,,,
680,div_0680_irrigation,cms,co,cms_co_walthen_ditch,irrigation,93,,CDSS,,,3801132,,,,,39.276958,-106.885276,,,,,,
681,div_0681_irrigation,cms,co,cms_co_ward_and_reynolds_ditch,irrigation,98,,CDSS,,,4500810,,,,,39.523861,-107.612018,,,,,,
682,div_0682_irrigation,cms,co,cms_co_ware_and_hinds_ditch,irrigation,98,,CDSS,,,3900687,,,,,39.578276,-107.545783,,,,,,
683,div_0683_irrigation,cms,co,cms_co_warrant_ditch,irrigation,105,,CDSS,,,6200789,,,,,38.111487,-107.036017,,,,,,
684,div_0684_irrigation,cms,co,cms_co_warren_ditch,irrigation,126,,CDSS,,,3700848,,,,,39.688499,-106.748432,,,,,,
685,div_0685_interbasin,cms,co,cms_co_warren_e_wurts_ditch,interbasin,N/A,-1,CDSS,,,3704648,,,,,39.410149,-106.365651,,,,,,
686,div_0686_irrigation,cms,co,cms_co_waterman_metroz_ditch,irrigation,102,,CDSS,,,2800711,,,,,38.565774,-106.570286,,,,,,
687,div_0687_irrigation,cms,co,cms_co_weaver_and_leonhardy_d,irrigation,93,,CDSS,,,3801082,,,,,39.384944,-107.206785,,,,,,
688,div_0688_irrigation,cms,co,cms_co_welch_mesa_ditch,irrigation,130,,CDSS,,,4001218,,,,,39.161983,-107.400868,,,,,,
689,div_0689_irrigation,cms,co,cms_co_west_ditch,irrigation,105,,CDSS,,,6200792,,,,,38.194546,-107.058653,,,,,,
690,div_0690_irrigation,cms,co,cms_co_west_divide_creek_ditch,irrigation,98,,CDSS,,,4500818,,,,,39.41462,-107.615623,,,,,,
691,div_0691_irrigation,cms,co,cms_co_west_side_ditch,irrigation,131,,CDSS,,,7200933,,,,,39.117362,-108.157757,,,,,,
692,div_0692_intrabasin,cms,co,cms_co_west_three_mile_ditch,intrabasin,1366,,CDSS,,,3804717,,,,,39.434641,-107.372342,39.469071,-107.399132,ditch path followed with satelite imagery to assign destination location,,,
693,div_0693_irrigation,cms,co,cms_co_westlake_ditch,irrigation,75,,CDSS,,,3600868,,,,,39.856933,-106.286922,,,,,,
694,div_0694_irrigation,cms,co,cms_co_westside_ditch,irrigation,102,,CDSS,,,2800943,,,,,38.554868,-106.641349,,,,,,
695,div_0695_irrigation,cms,co,cms_co_whipp_ditch,irrigation,101,,CDSS,,,5900704,,,,,38.585666,-106.914862,,,,,,
696,div_0696_irrigation,cms,co,cms_co_wildcat_ditch_big_cr,irrigation,131,,CDSS,,,7200938,,,,,39.198489,-107.964653,,,,,,
697,div_0697_irrigation,cms,co,cms_co_wilkinson_ditch,irrigation,126,,CDSS,,,3700857,,,,,39.623461,-106.773845,,,,,,
698,div_0698_irrigation,cms,co,cms_co_williams_canal,irrigation,98,,CDSS,,,3900825,,,,,39.605767,-107.448763,,,,,,
699,div_0699_intrabasin,cms,co,cms_co_williams_fork_tunnel,intrabasin,1151,,CDSS,,,5104603,,,,,39.761064,-105.906111,39.818123,-105.835378,"Technically, water is transported over continental divide to Clear Creek. There, it is rediverted and is transported back under the continental divide via Vasquez Tunnel which empties into Vasquez Creek. Therefore, the destination location is the stream segment associated with Vasquez Creek. ",,,
700,div_0700_irrigation,cms,co,cms_co_williams_no_2_ditch,irrigation,93,,CDSS,,,3801096,,,,,39.297352,-106.999972,,,,,,
701,div_0701_irrigation,cms,co,cms_co_willow_and_owl_ditch,irrigation,93,,CDSS,,,3801104,,,,,39.164779,-106.940401,,,,,,
702,div_0702_irrigation,cms,co,cms_co_willow_creek_ditch,irrigation,93,,CDSS,,,3801101,,,,,39.167428,-106.881109,,,,,,
703,div_0703_irrigation,cms,co,cms_co_willow_ditch,irrigation,100,,CDSS,,,5900706,,,,,38.849186,-106.971041,,,,,,
704,div_0704_irrigation,cms,co,cms_co_willow_run_ditch,irrigation,101,,CDSS,,,5900707,,,,,38.741403,-107.027877,,,,,,
705,div_0705_irrigation,cms,co,cms_co_wilmot_ditch,irrigation,127,,CDSS,,,5200658,,,,,39.904722,-106.527946,,,,,,
706,div_0706_irrigation,cms,co,cms_co_wilson_and_doll_ditch,irrigation,127,,CDSS,,,5300883,,,,,39.805339,-106.982273,,,,,,
707,div_0707_irrigation,cms,co,cms_co_wilson_ditch,irrigation,101,,CDSS,,,5900709,,,,,38.62271,-106.93241,,,,,,
708,div_0708_irrigation,cms,co,cms_co_wilson_ohio_creek_ditch,irrigation,101,,CDSS,,,5900711,,,,,38.724387,-107.024463,,,,,,
709,div_0709_intrabasin,cms,co,cms_co_windy_gap_pump_pipeline_canal,intrabasin,937,,CDSS,,,5104700,,,,,40.108417,-105.982078,40.143048,-105.888713,Pumping started in 1984.,1/1/1984,,
710,div_0710_irrigation,cms,co,cms_co_wood_and_gee_ditch,irrigation,102,,CDSS,,,2800715,,,,,38.504815,-106.423489,,,,,,
711,div_0711_irrigation,cms,co,cms_co_woodbridge_ditch,irrigation,102,,CDSS,,,2800716,,,,,38.511539,-106.426317,,,,,,
712,div_0712_irrigation,cms,co,cms_co_youmans_no_4_ditch,irrigation,105,,CDSS,,,6200812,,,,,38.141763,-107.050036,,,,,,
713,div_0713_irrigation,grb,co,grb_co_acton_d,irrigation,29,,CDSS,,,5800500,,,,,40.112302,-106.940132,,,,,,
714,div_0714_irrigation,grb,co,grb_co_air_line_irr_d,irrigation,37,,CDSS,,,4400527,,,,,40.454867,-107.6479,,,,,,
715,div_0715_irrigation,grb,co,grb_co_allen_basin_supply_d,irrigation,29,,CDSS,,,5800506,,,,,40.138353,-107.033694,,,"listed as transbasin water in Colorado Statemod documentation, though appears to lead to local irrigated lands",,,
716,div_0716_irrigation,grb,co,grb_co_alpha_ditch,irrigation,31;35,,CDSS,,,5800508,,,,,40.21253,-107.081267,,,,,,
717,div_0717_irrigation,grb,co,grb_co_anderson_d_grieve_headgt,irrigation,41,,CDSS,,,5401070,,,,,41.001306,-107.304385,,,,,,
718,div_0718_irrigation,grb,co,grb_co_b_a_&_b_ditch_no_1,irrigation,60,,CDSS,,,4300511,,,,,40.008673,-107.910291,,,,,,
719,div_0719_irrigation,grb,co,grb_co_b_m_&_h_no_1,irrigation,62,,CDSS,,,4300513,,,,,39.898282,-108.294754,,,,,,
720,div_0720_irrigation,grb,co,grb_co_bailey_ditch,irrigation,37,,CDSS,,,4400541,,,,,40.472935,-107.96558,,,,,,
721,div_0721_irrigation,grb,co,grb_co_barbour_north_side_d,irrigation,54,,CDSS,,,4300526,,,,,40.023586,-107.448306,,,,,,
722,div_0722_irrigation,grb,co,grb_co_barbour_so_side_d_hg_1,irrigation,54,,CDSS,,,4300527,,,,,40.021483,-107.444693,,,,,,
723,div_0723_irrigation,grb,co,grb_co_baxter_ditch,irrigation,31,,CDSS,,,5800530,,,,,40.384801,-106.831964,,,,,,
724,div_0724_irrigation,grb,co,grb_co_beckman_ditch,irrigation,57,,CDSS,,,4300537,,,,,39.876253,-107.544964,,,,,,
725,div_0725_irrigation,grb,co,grb_co_beeler_ditch,irrigation,41,,CDSS,,,5400507,,,,,40.995682,-107.191952,,,,,,
726,div_0726_irrigation,grb,co,grb_co_belot_moffat_ditch,irrigation,62,,CDSS,,,4301027,,,,,39.841032,-108.236582,,,,,,
727,div_0727_irrigation,grb,co,grb_co_big_beaver_ditch,irrigation,58,,CDSS,,,4300539,,,,,39.969715,-107.647419,,,,,,
728,div_0728_irrigation,grb,co,grb_co_big_mesa_ditch,irrigation,29,,CDSS,,,5800539,,,,,40.068451,-107.001326,,,,,,
729,div_0729_irrigation,grb,co,grb_co_bird_ditch,irrigation,29,,CDSS,,,5800541,,,,,40.146734,-106.905342,,,,,,
730,div_0730_irrigation,grb,co,grb_co_blair_ditch,irrigation,64,,CDSS,,,4300546,,,,,40.145839,-108.323915,,,,,,
731,div_0731_irrigation,grb,co,grb_co_brock_ditch,irrigation,35,,CDSS,,,5700508,,,,,40.495176,-107.370498,,,,,,
732,div_0732_irrigation,grb,co,grb_co_brooks_ditch,irrigation,35,,CDSS,,,5800559,,,,,40.495312,-106.941378,,,,,,
733,div_0733_irrigation,grb,co,grb_co_brumback_ditch,irrigation,31,,CDSS,,,5800561,,,,,40.369403,-106.878116,,,,,,
734,div_0734_irrigation,grb,co,grb_co_buckingham_mandall_d,irrigation,29,,CDSS,,,5800564,,,,,40.095265,-106.96373,,,,,,
735,div_0735_irrigation,grb,co,grb_co_burnett_ditch,irrigation,32,,CDSS,,,5800568,,,,,40.610695,-106.954856,,,,,,
736,div_0736_irrigation,grb,co,grb_co_burnt_mesa_d,irrigation,29,,CDSS,,,5800569,,,,,40.143301,-107.017079,,,,,,
737,div_0737_municipal,grb,co,grb_co_california_co_water_pl,municipal,N/A,,CDSS,,,4300564,,,,,40.075314,-108.867019,,,,,,
738,div_0738_irrigation,grb,co,grb_co_calvat_ditch,irrigation,65,,CDSS,,,4300570,,,,,40.100565,-108.743079,,,,,,
739,div_0739_irrigation,grb,co,grb_co_campbell_ditch,irrigation,32,,CDSS,,,5800577,,,,,40.663928,-106.94445,,,,,,
740,div_0740_irrigation,grb,co,grb_co_card_ditch,irrigation,36,,CDSS,,,4400570,,,,,40.318386,-107.350684,,,,,,
741,div_0741_irrigation,grb,co,grb_co_carrigan_averill_d,irrigation,36;37,,CDSS,,,4400572,,,,,40.205316,-107.570911,,,,,,
742,div_0742_irrigation,grb,co,grb_co_cary_ditch_co_ditch,irrigation,35,,CDSS,,,5700510,,,,,40.492247,-107.297018,,,,,,
743,div_0743_irrigation,grb,co,grb_co_cataract_ditch,irrigation,35,,CDSS,,,4400573,,,,,40.74309,-107.383783,,,,,,
744,div_0744_irrigation,grb,co,grb_co_charlie_smith_ditch,irrigation,57,,CDSS,,,4300572,,,,,39.950675,-107.573308,,,,,,
745,div_0745_irrigation,grb,co,grb_co_chase_&_coltharp_d,irrigation,65,,CDSS,,,4300573,,,,,40.097551,-108.78009,,,,,,
746,div_0746_irrigation,grb,co,grb_co_clark_&_burke_ditch,irrigation,32,,CDSS,,,5800588,,,,,40.714825,-106.918501,,,,,,
747,div_0747_irrigation,grb,co,grb_co_clark_butler_westfall_d,irrigation,41,,CDSS,,,5400513,,,,,40.996333,-107.243296,,,,,,
748,div_0748_intrabasin,grb,co,grb_co_coal_creek_feeder_ditch,intrabasin,1014,,CDSS,,,4300577,,,,,40.112268,-107.542564,40.11058,-107.638979,transports water to coal creek drainage,,,
749,div_0749_irrigation,grb,co,grb_co_coal_creek_mesa_ditch,irrigation,59,,CDSS,,,4300578,,,,,40.090693,-107.770232,,,,,,
750,div_0750_industrial,grb,co,grb_co_colo_utilities_d_&_pl,industrial,35,,CDSS,,,5700512,,,,,40.488167,-107.160681,,,,,,
751,div_0751_irrigation,grb,co,grb_co_cox_pump_no_1,irrigation,65,,CDSS,,,4301272,,,,,40.171771,-108.608162,,,,,,
752,div_0752_industrial,grb,co,grb_co_craig_station_d_&_pl_1,industrial,37,,CDSS,,,4400522,,,,,40.480083,-107.613326,,,,,,
753,div_0753_irrigation,grb,co,grb_co_craig_water_supply_system,irrigation,35,,CDSS,,,4400581,,,,,40.499396,-107.535325,,,,,,
754,div_0754_irrigation,grb,co,grb_co_cross_mtn_pump_grounds,irrigation,42,,CDSS,,,4400583,,,,,40.545198,-108.222356,,,,,,
755,div_0755_irrigation,grb,co,grb_co_cross_mtn_pump_no_1,irrigation,42,,CDSS,,,4400584,,,,,40.518218,-108.275328,,,,,,
756,div_0756_irrigation,grb,co,grb_co_cullen_ditch_2,irrigation,32,,CDSS,,,5800599,,,,,40.567274,-106.888942,,,,,,
757,div_0757_irrigation,grb,co,grb_co_d_d_&_e_ditch,irrigation,37,,CDSS,,,4400586,,,,,40.288007,-107.759716,,,,,,
758,div_0758_irrigation,grb,co,grb_co_d_d_ferguson_d_no_2,irrigation,37,,CDSS,,,4400587,,,,,40.204308,-107.658538,,,,,,
759,div_0759_irrigation,grb,co,grb_co_day_ditch,irrigation,32,,CDSS,,,5800604,,,,,40.640055,-107.027799,,,,,,
760,div_0760_irrigation,grb,co,grb_co_deep_cut_irrigating_ditch,irrigation,35,,CDSS,,,4400589,,,,,40.511035,-107.472104,,,,,,
761,div_0761_irrigation,grb,co,grb_co_deer_ck_&_morapos_d,irrigation,36,,CDSS,,,4400590,,,,,40.316801,-107.647791,,,,,,
762,div_0762_irrigation,grb,co,grb_co_dennis_&_blewitt_d,irrigation,35,,CDSS,,,5700519,,,,,40.484908,-107.043755,,,,,,
763,div_0763_irrigation,grb,co,grb_co_dennison_&_martin_d,irrigation,37,,CDSS,,,4400593,,,,,40.264562,-107.630136,,,,,,
764,div_0764_irrigation,grb,co,grb_co_dever_ditch,irrigation,31,,CDSS,,,5800612,,,,,40.436321,-106.826159,,,,,,
765,div_0765_irrigation,grb,co,grb_co_dewey_sheridan_d,irrigation,41,,CDSS,,,5501011,,,,,40.574782,-108.397055,,,,,,
766,div_0766_irrigation,grb,co,grb_co_dreifuss_ditch,irrigation,58,,CDSS,,,4300607,,,,,39.944767,-107.756164,,,,,,
767,div_0767_irrigation,grb,co,grb_co_dreyfuss_ditch,irrigation,58,,CDSS,,,4300608,,,,,39.932129,-107.769756,,,,,,
768,div_0768_irrigation,grb,co,grb_co_dunston_ditch,irrigation,36,,CDSS,,,4400601,,,,,40.31713,-107.363703,,,,,,
769,div_0769_irrigation,grb,co,grb_co_duquette_ditch,irrigation,35,,CDSS,,,5800618,,,,,40.502732,-106.902589,,,,,,
770,div_0770_irrigation,grb,co,grb_co_east_side_ditch,irrigation,35,,CDSS,,,5700524,,,,,40.308048,-107.1622,,,,,,
771,div_0771_irrigation,grb,co,grb_co_east_side_ditch_2,irrigation,35,,CDSS,,,5700525,,,,,40.283499,-107.163217,,,,,,
